SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
29380,05/25/2020,Sichuan,Mainland China,2020-05-26 02:32:35,564.0,3.0,558.0
29396,05/25/2020,Tianjin,Mainland China,2020-05-26 02:32:35,192.0,3.0,188.0
29397,05/25/2020,Tibet,Mainland China,2020-05-26 02:32:35,1.0,0.0,1.0
29421,05/25/2020,Xinjiang,Mainland China,2020-05-26 02:32:35,76.0,3.0,73.0
29424,05/25/2020,Yunnan,Mainland China,2020-05-26 02:32:35,185.0,2.0,183.0
29426,05/25/2020,Zhejiang,Mainland China,2020-05-26 02:32:35,1268.0,1.0,1267.0
29616,05/26/2020,Anhui,Mainland China,2020-05-27 02:32:31,991.0,6.0,985.0
29635,05/26/2020,Beijing,Mainland China,2020-05-27 02:32:31,593.0,9.0,581.0
29660,05/26/2020,Chongqing,Mainland China,2020-05-27 02:32:31,579.0,6.0,573.0
29683,05/26/2020,Fujian,Mainland China,2020-05-27 02:32:31,357.0,1.0,355.0
29685,05/26/2020,Gansu,Mainland China,2020-05-27 02:32:31,139.0,2.0,137.0
29695,05/26/2020,Guangdong,Mainland China,2020-05-27 02:32:31,1592.0,8.0,1581.0
29696,05/26/2020,Guangxi,Mainland China,2020-05-27 02:32:31,254.0,2.0,252.0
29698,05/26/2020,Guizhou,Mainland China,2020-05-27 02:32:31,147.0,2.0,145.0
29699,05/26/2020,Hainan,Mainland China,2020-05-27 02:32:31,169.0,6.0,162.0
29702,05/26/2020,Hebei,Mainland China,2020-05-27 02:32:31,328.0,6.0,322.0
29703,05/26/2020,Heilongjiang,Mainland China,2020-05-27 02:32:31,945.0,13.0,932.0
29704,05/26/2020,Henan,Mainland China,2020-05-27 02:32:31,1276.0,22.0,1254.0
29708,05/26/2020,Hubei,Mainland China,2020-05-27 02:32:31,68135.0,4512.0,63618.0
29709,05/26/2020,Hunan,Mainland China,2020-05-27 02:32:31,1019.0,4.0,1015.0
29713,05/26/2020,Inner Mongolia,Mainland China,2020-05-27 02:32:31,232.0,1.0,205.0
29717,05/26/2020,Jiangsu,Mainland China,2020-05-27 02:32:31,653.0,0.0,653.0
29718,05/26/2020,Jiangxi,Mainland China,2020-05-27 02:32:31,937.0,1.0,936.0
29719,05/26/2020,Jilin,Mainland China,2020-05-27 02:32:31,155.0,2.0,128.0
29724,05/26/2020,Liaoning,Mainland China,2020-05-27 02:32:31,149.0,2.0,147.0
29772,05/26/2020,Ningxia,Mainland China,2020-05-27 02:32:31,75.0,0.0,75.0
29802,05/26/2020,Qinghai,Mainland China,2020-05-27 02:32:31,18.0,0.0,18.0
29828,05/26/2020,Shaanxi,Mainland China,2020-05-27 02:32:31,308.0,3.0,305.0
29829,05/26/2020,Shandong,Mainland China,2020-05-27 02:32:31,788.0,7.0,780.0
29830,05/26/2020,Shanghai,Mainland China,2020-05-27 02:32:31,670.0,7.0,653.0
29831,05/26/2020,Shanxi,Mainland China,2020-05-27 02:32:31,198.0,0.0,198.0
29832,05/26/2020,Sichuan,Mainland China,2020-05-27 02:32:31,564.0,3.0,558.0
29848,05/26/2020,Tianjin,Mainland China,2020-05-27 02:32:31,192.0,3.0,188.0
29849,05/26/2020,Tibet,Mainland China,2020-05-27 02:32:31,1.0,0.0,1.0
29873,05/26/2020,Xinjiang,Mainland China,2020-05-27 02:32:31,76.0,3.0,73.0
29876,05/26/2020,Yunnan,Mainland China,2020-05-27 02:32:31,185.0,2.0,183.0
29878,05/26/2020,Zhejiang,Mainland China,2020-05-27 02:32:31,1268.0,1.0,1267.0
30068,05/27/2020,Anhui,Mainland China,2020-05-28 02:32:31,991.0,6.0,985.0
30087,05/27/2020,Beijing,Mainland China,2020-05-28 02:32:31,593.0,9.0,581.0
30112,05/27/2020,Chongqing,Mainland China,2020-05-28 02:32:31,579.0,6.0,573.0
30135,05/27/2020,Fujian,Mainland China,2020-05-28 02:32:31,358.0,1.0,355.0
30137,05/27/2020,Gansu,Mainland China,2020-05-28 02:32:31,139.0,2.0,137.0
30147,05/27/2020,Guangdong,Mainland China,2020-05-28 02:32:31,1592.0,8.0,1582.0
30148,05/27/2020,Guangxi,Mainland China,2020-05-28 02:32:31,254.0,2.0,252.0
30150,05/27/2020,Guizhou,Mainland China,2020-05-28 02:32:31,147.0,2.0,145.0
30151,05/27/2020,Hainan,Mainland China,2020-05-28 02:32:31,169.0,6.0,162.0
30154,05/27/2020,Hebei,Mainland China,2020-05-28 02:32:31,328.0,6.0,322.0
30155,05/27/2020,Heilongjiang,Mainland China,2020-05-28 02:32:31,945.0,13.0,932.0
30156,05/27/2020,Henan,Mainland China,2020-05-28 02:32:31,1276.0,22.0,1254.0
30160,05/27/2020,Hubei,Mainland China,2020-05-28 02:32:31,68135.0,4512.0,63618.0
30161,05/27/2020,Hunan,Mainland China,2020-05-28 02:32:31,1019.0,4.0,1015.0
30165,05/27/2020,Inner Mongolia,Mainland China,2020-05-28 02:32:31,232.0,1.0,205.0
30169,05/27/2020,Jiangsu,Mainland China,2020-05-28 02:32:31,653.0,0.0,653.0
30170,05/27/2020,Jiangxi,Mainland China,2020-05-28 02:32:31,937.0,1.0,936.0
30171,05/27/2020,Jilin,Mainland China,2020-05-28 02:32:31,155.0,2.0,133.0
30176,05/27/2020,Liaoning,Mainland China,2020-05-28 02:32:31,149.0,2.0,147.0
30224,05/27/2020,Ningxia,Mainland China,2020-05-28 02:32:31,75.0,0.0,75.0
30254,05/27/2020,Qinghai,Mainland China,2020-05-28 02:32:31,18.0,0.0,18.0
30280,05/27/2020,Shaanxi,Mainland China,2020-05-28 02:32:31,308.0,3.0,305.0
30281,05/27/2020,Shandong,Mainland China,2020-05-28 02:32:31,788.0,7.0,780.0
30282,05/27/2020,Shanghai,Mainland China,2020-05-28 02:32:31,671.0,7.0,655.0
30283,05/27/2020,Shanxi,Mainland China,2020-05-28 02:32:31,198.0,0.0,198.0
30284,05/27/2020,Sichuan,Mainland China,2020-05-28 02:32:31,564.0,3.0,558.0
30300,05/27/2020,Tianjin,Mainland China,2020-05-28 02:32:31,192.0,3.0,188.0
30301,05/27/2020,Tibet,Mainland China,2020-05-28 02:32:31,1.0,0.0,1.0
30325,05/27/2020,Xinjiang,Mainland China,2020-05-28 02:32:31,76.0,3.0,73.0
30328,05/27/2020,Yunnan,Mainland China,2020-05-28 02:32:31,185.0,2.0,183.0
30330,05/27/2020,Zhejiang,Mainland China,2020-05-28 02:32:31,1268.0,1.0,1267.0
30522,05/28/2020,Anhui,Mainland China,2020-05-29 02:32:50,991.0,6.0,985.0
30548,05/28/2020,Beijing,Mainland China,2020-05-29 02:32:50,593.0,9.0,581.0
30585,05/28/2020,Chongqing,Mainland China,2020-05-29 02:32:50,579.0,6.0,573.0
30612,05/28/2020,Fujian,Mainland China,2020-05-29 02:32:50,358.0,1.0,355.0
30617,05/28/2020,Gansu,Mainland China,2020-05-29 02:32:50,139.0,2.0,137.0
30628,05/28/2020,Guangdong,Mainland China,2020-05-29 02:32:50,1592.0,8.0,1582.0
30629,05/28/2020,Guangxi,Mainland China,2020-05-29 02:32:50,254.0,2.0,252.0
30631,05/28/2020,Guizhou,Mainland China,2020-05-29 02:32:50,147.0,2.0,145.0
30633,05/28/2020,Hainan,Mainland China,2020-05-29 02:32:50,169.0,6.0,162.0
30636,05/28/2020,Hebei,Mainland China,2020-05-29 02:32:50,328.0,6.0,322.0
30637,05/28/2020,Heilongjiang,Mainland China,2020-05-29 02:32:50,945.0,13.0,932.0
30638,05/28/2020,Henan,Mainland China,2020-05-29 02:32:50,1276.0,22.0,1254.0
30646,05/28/2020,Hubei,Mainland China,2020-05-29 02:32:50,68135.0,4512.0,63618.0
30648,05/28/2020,Hunan,Mainland China,2020-05-29 02:32:50,1019.0,4.0,1015.0
30655,05/28/2020,Inner Mongolia,Mainland China,2020-05-29 02:32:50,232.0,1.0,205.0
30660,05/28/2020,Jiangsu,Mainland China,2020-05-29 02:32:50,653.0,0.0,653.0
30661,05/28/2020,Jiangxi,Mainland China,2020-05-29 02:32:50,937.0,1.0,936.0
30662,05/28/2020,Jilin,Mainland China,2020-05-29 02:32:50,155.0,2.0,136.0
30677,05/28/2020,Liaoning,Mainland China,2020-05-29 02:32:50,149.0,2.0,147.0
30739,05/28/2020,Ningxia,Mainland China,2020-05-29 02:32:50,75.0,0.0,75.0
30779,05/28/2020,Qinghai,Mainland China,2020-05-29 02:32:50,18.0,0.0,18.0
30812,05/28/2020,Shaanxi,Mainland China,2020-05-29 02:32:50,308.0,3.0,305.0
30813,05/28/2020,Shandong,Mainland China,2020-05-29 02:32:50,788.0,7.0,780.0
30814,05/28/2020,Shanghai,Mainland China,2020-05-29 02:32:50,671.0,7.0,655.0
30815,05/28/2020,Shanxi,Mainland China,2020-05-29 02:32:50,198.0,0.0,198.0
30819,05/28/2020,Sichuan,Mainland China,2020-05-29 02:32:50,564.0,3.0,558.0
30837,05/28/2020,Tianjin,Mainland China,2020-05-29 02:32:50,192.0,3.0,188.0
30838,05/28/2020,Tibet,Mainland China,2020-05-29 02:32:50,1.0,0.0,1.0
30875,05/28/2020,Xinjiang,Mainland China,2020-05-29 02:32:50,76.0,3.0,73.0
30881,05/28/2020,Yunnan,Mainland China,2020-05-29 02:32:50,185.0,2.0,183.0
30883,05/28/2020,Zhejiang,Mainland China,2020-05-29 02:32:50,1268.0,1.0,1267.0
31075,05/29/2020,Anhui,Mainland China,2020-05-30 02:32:48,991.0,6.0,985.0
31101,05/29/2020,Beijing,Mainland China,2020-05-30 02:32:48,593.0,9.0,581.0
31138,05/29/2020,Chongqing,Mainland China,2020-05-30 02:32:48,579.0,6.0,573.0
31165,05/29/2020,Fujian,Mainland China,2020-05-30 02:32:48,358.0,1.0,355.0
31170,05/29/2020,Gansu,Mainland China,2020-05-30 02:32:48,139.0,2.0,137.0
31182,05/29/2020,Guangdong,Mainland China,2020-05-30 02:32:48,1593.0,8.0,1583.0
31183,05/29/2020,Guangxi,Mainland China,2020-05-30 02:32:48,254.0,2.0,252.0
31185,05/29/2020,Guizhou,Mainland China,2020-05-30 02:32:48,147.0,2.0,145.0
31187,05/29/2020,Hainan,Mainland China,2020-05-30 02:32:48,169.0,6.0,163.0
31190,05/29/2020,Hebei,Mainland China,2020-05-30 02:32:48,328.0,6.0,322.0
31191,05/29/2020,Heilongjiang,Mainland China,2020-05-30 02:32:48,945.0,13.0,932.0
31192,05/29/2020,Henan,Mainland China,2020-05-30 02:32:48,1276.0,22.0,1254.0
31200,05/29/2020,Hubei,Mainland China,2020-05-30 02:32:48,68135.0,4512.0,63619.0
31202,05/29/2020,Hunan,Mainland China,2020-05-30 02:32:48,1019.0,4.0,1015.0
31209,05/29/2020,Inner Mongolia,Mainland China,2020-05-30 02:32:48,232.0,1.0,205.0
31214,05/29/2020,Jiangsu,Mainland China,2020-05-30 02:32:48,653.0,0.0,653.0
31215,05/29/2020,Jiangxi,Mainland China,2020-05-30 02:32:48,937.0,1.0,936.0
31216,05/29/2020,Jilin,Mainland China,2020-05-30 02:32:48,155.0,2.0,142.0
31231,05/29/2020,Liaoning,Mainland China,2020-05-30 02:32:48,149.0,2.0,147.0
31293,05/29/2020,Ningxia,Mainland China,2020-05-30 02:32:48,75.0,0.0,75.0
31333,05/29/2020,Qinghai,Mainland China,2020-05-30 02:32:48,18.0,0.0,18.0
31366,05/29/2020,Shaanxi,Mainland China,2020-05-30 02:32:48,308.0,3.0,305.0
31367,05/29/2020,Shandong,Mainland China,2020-05-30 02:32:48,790.0,7.0,780.0
31368,05/29/2020,Shanghai,Mainland China,2020-05-30 02:32:48,672.0,7.0,657.0
31369,05/29/2020,Shanxi,Mainland China,2020-05-30 02:32:48,198.0,0.0,198.0
31373,05/29/2020,Sichuan,Mainland China,2020-05-30 02:32:48,564.0,3.0,558.0
31391,05/29/2020,Tianjin,Mainland China,2020-05-30 02:32:48,192.0,3.0,188.0
31392,05/29/2020,Tibet,Mainland China,2020-05-30 02:32:48,1.0,0.0,1.0
31429,05/29/2020,Xinjiang,Mainland China,2020-05-30 02:32:48,76.0,3.0,73.0
31435,05/29/2020,Yunnan,Mainland China,2020-05-30 02:32:48,185.0,2.0,183.0
31437,05/29/2020,Zhejiang,Mainland China,2020-05-30 02:32:48,1268.0,1.0,1267.0
31629,05/30/2020,Anhui,Mainland China,2020-05-31 02:32:45,991.0,6.0,985.0
31655,05/30/2020,Beijing,Mainland China,2020-05-31 02:32:45,593.0,9.0,581.0
31692,05/30/2020,Chongqing,Mainland China,2020-05-31 02:32:45,579.0,6.0,573.0
31719,05/30/2020,Fujian,Mainland China,2020-05-31 02:32:45,358.0,1.0,355.0
31724,05/30/2020,Gansu,Mainland China,2020-05-31 02:32:45,139.0,2.0,137.0
31736,05/30/2020,Guangdong,Mainland China,2020-05-31 02:32:45,1593.0,8.0,1583.0
31737,05/30/2020,Guangxi,Mainland China,2020-05-31 02:32:45,254.0,2.0,252.0
31739,05/30/2020,Guizhou,Mainland China,2020-05-31 02:32:45,147.0,2.0,145.0
31741,05/30/2020,Hainan,Mainland China,2020-05-31 02:32:45,169.0,6.0,163.0
31744,05/30/2020,Hebei,Mainland China,2020-05-31 02:32:45,328.0,6.0,322.0
31745,05/30/2020,Heilongjiang,Mainland China,2020-05-31 02:32:45,945.0,13.0,932.0
31746,05/30/2020,Henan,Mainland China,2020-05-31 02:32:45,1276.0,22.0,1254.0
31754,05/30/2020,Hubei,Mainland China,2020-05-31 02:32:45,68135.0,4512.0,63619.0
31756,05/30/2020,Hunan,Mainland China,2020-05-31 02:32:45,1019.0,4.0,1015.0
31763,05/30/2020,Inner Mongolia,Mainland China,2020-05-31 02:32:45,232.0,1.0,206.0
31768,05/30/2020,Jiangsu,Mainland China,2020-05-31 02:32:45,653.0,0.0,653.0
31769,05/30/2020,Jiangxi,Mainland China,2020-05-31 02:32:45,937.0,1.0,936.0
31770,05/30/2020,Jilin,Mainland China,2020-05-31 02:32:45,155.0,2.0,144.0
31785,05/30/2020,Liaoning,Mainland China,2020-05-31 02:32:45,149.0,2.0,147.0
31847,05/30/2020,Ningxia,Mainland China,2020-05-31 02:32:45,75.0,0.0,75.0
31887,05/30/2020,Qinghai,Mainland China,2020-05-31 02:32:45,18.0,0.0,18.0
31920,05/30/2020,Shaanxi,Mainland China,2020-05-31 02:32:45,308.0,3.0,305.0
31921,05/30/2020,Shandong,Mainland China,2020-05-31 02:32:45,792.0,7.0,780.0
31922,05/30/2020,Shanghai,Mainland China,2020-05-31 02:32:45,672.0,7.0,657.0
31923,05/30/2020,Shanxi,Mainland China,2020-05-31 02:32:45,198.0,0.0,198.0
31927,05/30/2020,Sichuan,Mainland China,2020-05-31 02:32:45,564.0,3.0,558.0
31945,05/30/2020,Tianjin,Mainland China,2020-05-31 02:32:45,192.0,3.0,188.0
31946,05/30/2020,Tibet,Mainland China,2020-05-31 02:32:45,1.0,0.0,1.0
31984,05/30/2020,Xinjiang,Mainland China,2020-05-31 02:32:45,76.0,3.0,73.0
31990,05/30/2020,Yunnan,Mainland China,2020-05-31 02:32:45,185.0,2.0,183.0
31992,05/30/2020,Zhejiang,Mainland China,2020-05-31 02:32:45,1268.0,1.0,1267.0
32184,05/31/2020,Anhui,Mainland China,2020-06-01 02:32:46,991.0,6.0,985.0
32210,05/31/2020,Beijing,Mainland China,2020-06-01 02:32:46,593.0,9.0,581.0
32247,05/31/2020,Chongqing,Mainland China,2020-06-01 02:32:46,579.0,6.0,573.0
32274,05/31/2020,Fujian,Mainland China,2020-06-01 02:32:46,358.0,1.0,355.0
32279,05/31/2020,Gansu,Mainland China,2020-06-01 02:32:46,139.0,2.0,137.0
32291,05/31/2020,Guangdong,Mainland China,2020-06-01 02:32:46,1595.0,8.0,1583.0
32292,05/31/2020,Guangxi,Mainland China,2020-06-01 02:32:46,254.0,2.0,252.0
32294,05/31/2020,Guizhou,Mainland China,2020-06-01 02:32:46,147.0,2.0,145.0
32296,05/31/2020,Hainan,Mainland China,2020-06-01 02:32:46,169.0,6.0,163.0
32299,05/31/2020,Hebei,Mainland China,2020-06-01 02:32:46,328.0,6.0,322.0
32300,05/31/2020,Heilongjiang,Mainland China,2020-06-01 02:32:46,945.0,13.0,932.0
32301,05/31/2020,Henan,Mainland China,2020-06-01 02:32:46,1276.0,22.0,1254.0
32309,05/31/2020,Hubei,Mainland China,2020-06-01 02:32:46,68135.0,4512.0,63620.0
32311,05/31/2020,Hunan,Mainland China,2020-06-01 02:32:46,1019.0,4.0,1015.0
32318,05/31/2020,Inner Mongolia,Mainland China,2020-06-01 02:32:46,235.0,1.0,207.0
32323,05/31/2020,Jiangsu,Mainland China,2020-06-01 02:32:46,653.0,0.0,653.0
32324,05/31/2020,Jiangxi,Mainland China,2020-06-01 02:32:46,937.0,1.0,936.0
32325,05/31/2020,Jilin,Mainland China,2020-06-01 02:32:46,155.0,2.0,144.0
32340,05/31/2020,Liaoning,Mainland China,2020-06-01 02:32:46,149.0,2.0,147.0
32402,05/31/2020,Ningxia,Mainland China,2020-06-01 02:32:46,75.0,0.0,75.0
32442,05/31/2020,Qinghai,Mainland China,2020-06-01 02:32:46,18.0,0.0,18.0
32475,05/31/2020,Shaanxi,Mainland China,2020-06-01 02:32:46,308.0,3.0,305.0
32476,05/31/2020,Shandong,Mainland China,2020-06-01 02:32:46,792.0,7.0,780.0
32477,05/31/2020,Shanghai,Mainland China,2020-06-01 02:32:46,672.0,7.0,657.0
32478,05/31/2020,Shanxi,Mainland China,2020-06-01 02:32:46,198.0,0.0,198.0
32482,05/31/2020,Sichuan,Mainland China,2020-06-01 02:32:46,575.0,3.0,558.0
32500,05/31/2020,Tianjin,Mainland China,2020-06-01 02:32:46,192.0,3.0,188.0
32501,05/31/2020,Tibet,Mainland China,2020-06-01 02:32:46,1.0,0.0,1.0
32539,05/31/2020,Xinjiang,Mainland China,2020-06-01 02:32:46,76.0,3.0,73.0
32545,05/31/2020,Yunnan,Mainland China,2020-06-01 02:32:46,185.0,2.0,183.0
32547,05/31/2020,Zhejiang,Mainland China,2020-06-01 02:32:46,1268.0,1.0,1267.0
32741,06/01/2020,Anhui,Mainland China,2020-06-02 02:33:08,991.0,6.0,985.0
32770,06/01/2020,Beijing,Mainland China,2020-06-02 02:33:08,593.0,9.0,581.0
32815,06/01/2020,Chongqing,Mainland China,2020-06-02 02:33:08,579.0,6.0,573.0
32848,06/01/2020,Fujian,Mainland China,2020-06-02 02:33:08,358.0,1.0,356.0
32853,06/01/2020,Gansu,Mainland China,2020-06-02 02:33:08,139.0,2.0,137.0
32865,06/01/2020,Guangdong,Mainland China,2020-06-02 02:33:08,1596.0,8.0,1583.0
32866,06/01/2020,Guangxi,Mainland China,2020-06-02 02:33:08,254.0,2.0,252.0
32868,06/01/2020,Guizhou,Mainland China,2020-06-02 02:33:08,147.0,2.0,145.0
32870,06/01/2020,Hainan,Mainland China,2020-06-02 02:33:08,169.0,6.0,163.0
32873,06/01/2020,Hebei,Mainland China,2020-06-02 02:33:08,328.0,6.0,322.0
32874,06/01/2020,Heilongjiang,Mainland China,2020-06-02 02:33:08,945.0,13.0,932.0
32875,06/01/2020,Henan,Mainland China,2020-06-02 02:33:08,1276.0,22.0,1254.0
32883,06/01/2020,Hubei,Mainland China,2020-06-02 02:33:08,68135.0,4512.0,63620.0
32885,06/01/2020,Hunan,Mainland China,2020-06-02 02:33:08,1019.0,4.0,1015.0
32893,06/01/2020,Inner Mongolia,Mainland China,2020-06-02 02:33:08,235.0,1.0,209.0
32902,06/01/2020,Jiangsu,Mainland China,2020-06-02 02:33:08,653.0,0.0,653.0
32903,06/01/2020,Jiangxi,Mainland China,2020-06-02 02:33:08,937.0,1.0,936.0
32904,06/01/2020,Jilin,Mainland China,2020-06-02 02:33:08,155.0,2.0,147.0
32944,06/01/2020,Liaoning,Mainland China,2020-06-02 02:33:08,149.0,2.0,147.0
33017,06/01/2020,Ningxia,Mainland China,2020-06-02 02:33:08,75.0,0.0,75.0
33070,06/01/2020,Qinghai,Mainland China,2020-06-02 02:33:08,18.0,0.0,18.0
33112,06/01/2020,Shaanxi,Mainland China,2020-06-02 02:33:08,309.0,3.0,305.0
33113,06/01/2020,Shandong,Mainland China,2020-06-02 02:33:08,792.0,7.0,780.0
33114,06/01/2020,Shanghai,Mainland China,2020-06-02 02:33:08,673.0,7.0,660.0
33115,06/01/2020,Shanxi,Mainland China,2020-06-02 02:33:08,198.0,0.0,198.0
33119,06/01/2020,Sichuan,Mainland China,2020-06-02 02:33:08,577.0,3.0,558.0
33144,06/01/2020,Tianjin,Mainland China,2020-06-02 02:33:08,192.0,3.0,188.0
33145,06/01/2020,Tibet,Mainland China,2020-06-02 02:33:08,1.0,0.0,1.0
33197,06/01/2020,Xinjiang,Mainland China,2020-06-02 02:33:08,76.0,3.0,73.0
33205,06/01/2020,Yunnan,Mainland China,2020-06-02 02:33:08,185.0,2.0,183.0
33210,06/01/2020,Zhejiang,Mainland China,2020-06-02 02:33:08,1268.0,1.0,1267.0
33405,06/02/2020,Anhui,Mainland China,2020-06-03 02:33:13,991.0,6.0,985.0
33434,06/02/2020,Beijing,Mainland China,2020-06-03 02:33:13,593.0,9.0,581.0
33479,06/02/2020,Chongqing,Mainland China,2020-06-03 02:33:13,579.0,6.0,573.0
33511,06/02/2020,Fujian,Mainland China,2020-06-03 02:33:13,358.0,1.0,356.0
33516,06/02/2020,Gansu,Mainland China,2020-06-03 02:33:13,139.0,2.0,137.0
33528,06/02/2020,Guangdong,Mainland China,2020-06-03 02:33:13,1597.0,8.0,1583.0
33529,06/02/2020,Guangxi,Mainland China,2020-06-03 02:33:13,254.0,2.0,252.0
33531,06/02/2020,Guizhou,Mainland China,2020-06-03 02:33:13,147.0,2.0,145.0
33533,06/02/2020,Hainan,Mainland China,2020-06-03 02:33:13,169.0,6.0,163.0
33536,06/02/2020,Hebei,Mainland China,2020-06-03 02:33:13,328.0,6.0,322.0
33537,06/02/2020,Heilongjiang,Mainland China,2020-06-03 02:33:13,945.0,13.0,932.0
33538,06/02/2020,Henan,Mainland China,2020-06-03 02:33:13,1276.0,22.0,1254.0
33546,06/02/2020,Hubei,Mainland China,2020-06-03 02:33:13,68135.0,4512.0,63620.0
33548,06/02/2020,Hunan,Mainland China,2020-06-03 02:33:13,1019.0,4.0,1015.0
33556,06/02/2020,Inner Mongolia,Mainland China,2020-06-03 02:33:13,235.0,1.0,209.0
33565,06/02/2020,Jiangsu,Mainland China,2020-06-03 02:33:13,653.0,0.0,653.0
33566,06/02/2020,Jiangxi,Mainland China,2020-06-03 02:33:13,937.0,1.0,936.0
33567,06/02/2020,Jilin,Mainland China,2020-06-03 02:33:13,155.0,2.0,147.0
33607,06/02/2020,Liaoning,Mainland China,2020-06-03 02:33:13,149.0,2.0,147.0
33680,06/02/2020,Ningxia,Mainland China,2020-06-03 02:33:13,75.0,0.0,75.0
33733,06/02/2020,Qinghai,Mainland China,2020-06-03 02:33:13,18.0,0.0,18.0
33775,06/02/2020,Shaanxi,Mainland China,2020-06-03 02:33:13,309.0,3.0,305.0
33776,06/02/2020,Shandong,Mainland China,2020-06-03 02:33:13,792.0,7.0,780.0
33777,06/02/2020,Shanghai,Mainland China,2020-06-03 02:33:13,673.0,7.0,661.0
33778,06/02/2020,Shanxi,Mainland China,2020-06-03 02:33:13,198.0,0.0,198.0
33782,06/02/2020,Sichuan,Mainland China,2020-06-03 02:33:13,577.0,3.0,558.0
33807,06/02/2020,Tianjin,Mainland China,2020-06-03 02:33:13,192.0,3.0,188.0
33808,06/02/2020,Tibet,Mainland China,2020-06-03 02:33:13,1.0,0.0,1.0
33860,06/02/2020,Xinjiang,Mainland China,2020-06-03 02:33:13,76.0,3.0,73.0
33868,06/02/2020,Yunnan,Mainland China,2020-06-03 02:33:13,185.0,2.0,183.0
33873,06/02/2020,Zhejiang,Mainland China,2020-06-03 02:33:13,1268.0,1.0,1267.0
34068,06/03/2020,Anhui,Mainland China,2020-06-04 02:33:14,991.0,6.0,985.0
34097,06/03/2020,Beijing,Mainland China,2020-06-04 02:33:14,594.0,9.0,583.0
34142,06/03/2020,Chongqing,Mainland China,2020-06-04 02:33:14,579.0,6.0,573.0
34175,06/03/2020,Fujian,Mainland China,2020-06-04 02:33:14,358.0,1.0,356.0
34180,06/03/2020,Gansu,Mainland China,2020-06-04 02:33:14,139.0,2.0,137.0
34192,06/03/2020,Guangdong,Mainland China,2020-06-04 02:33:14,1598.0,8.0,1583.0
34193,06/03/2020,Guangxi,Mainland China,2020-06-04 02:33:14,254.0,2.0,252.0
34195,06/03/2020,Guizhou,Mainland China,2020-06-04 02:33:14,147.0,2.0,145.0
34197,06/03/2020,Hainan,Mainland China,2020-06-04 02:33:14,169.0,6.0,163.0
34200,06/03/2020,Hebei,Mainland China,2020-06-04 02:33:14,328.0,6.0,322.0
34201,06/03/2020,Heilongjiang,Mainland China,2020-06-04 02:33:14,947.0,13.0,934.0
34202,06/03/2020,Henan,Mainland China,2020-06-04 02:33:14,1276.0,22.0,1254.0
34210,06/03/2020,Hubei,Mainland China,2020-06-04 02:33:14,68135.0,4512.0,63620.0
34212,06/03/2020,Hunan,Mainland China,2020-06-04 02:33:14,1019.0,4.0,1015.0
34220,06/03/2020,Inner Mongolia,Mainland China,2020-06-04 02:33:14,235.0,1.0,212.0
34229,06/03/2020,Jiangsu,Mainland China,2020-06-04 02:33:14,653.0,0.0,653.0
34230,06/03/2020,Jiangxi,Mainland China,2020-06-04 02:33:14,932.0,1.0,931.0
34231,06/03/2020,Jilin,Mainland China,2020-06-04 02:33:14,155.0,2.0,148.0
34271,06/03/2020,Liaoning,Mainland China,2020-06-04 02:33:14,149.0,2.0,147.0
34344,06/03/2020,Ningxia,Mainland China,2020-06-04 02:33:14,75.0,0.0,75.0
34397,06/03/2020,Qinghai,Mainland China,2020-06-04 02:33:14,18.0,0.0,18.0
34439,06/03/2020,Shaanxi,Mainland China,2020-06-04 02:33:14,309.0,3.0,305.0
34440,06/03/2020,Shandong,Mainland China,2020-06-04 02:33:14,792.0,7.0,780.0
34441,06/03/2020,Shanghai,Mainland China,2020-06-04 02:33:14,673.0,7.0,661.0
34442,06/03/2020,Shanxi,Mainland China,2020-06-04 02:33:14,198.0,0.0,198.0
34446,06/03/2020,Sichuan,Mainland China,2020-06-04 02:33:14,577.0,3.0,558.0
34471,06/03/2020,Tianjin,Mainland China,2020-06-04 02:33:14,192.0,3.0,188.0
34472,06/03/2020,Tibet,Mainland China,2020-06-04 02:33:14,1.0,0.0,1.0
34524,06/03/2020,Xinjiang,Mainland China,2020-06-04 02:33:14,76.0,3.0,73.0
34532,06/03/2020,Yunnan,Mainland China,2020-06-04 02:33:14,185.0,2.0,183.0
34537,06/03/2020,Zhejiang,Mainland China,2020-06-04 02:33:14,1268.0,1.0,1267.0
34732,06/04/2020,Anhui,Mainland China,2020-06-05 02:33:06,991.0,6.0,985.0
34761,06/04/2020,Beijing,Mainland China,2020-06-05 02:33:06,594.0,9.0,583.0
34806,06/04/2020,Chongqing,Mainland China,2020-06-05 02:33:06,579.0,6.0,573.0
34839,06/04/2020,Fujian,Mainland China,2020-06-05 02:33:06,358.0,1.0,356.0
34844,06/04/2020,Gansu,Mainland China,2020-06-05 02:33:06,139.0,2.0,137.0
34856,06/04/2020,Guangdong,Mainland China,2020-06-05 02:33:06,1598.0,8.0,1584.0
34857,06/04/2020,Guangxi,Mainland China,2020-06-05 02:33:06,254.0,2.0,252.0
34859,06/04/2020,Guizhou,Mainland China,2020-06-05 02:33:06,147.0,2.0,145.0
34861,06/04/2020,Hainan,Mainland China,2020-06-05 02:33:06,169.0,6.0,163.0
34864,06/04/2020,Hebei,Mainland China,2020-06-05 02:33:06,328.0,6.0,322.0
